id,code,siruta_code,level,parent_code,name_ro,nuts,type,urban,source
2957,160831,160831,LAU,TL,MIHAI BRAVU,RO225,3,0,SIRUTA
2958,160877,160877,LAU,TL,MIHAIL KOGĂLNICEANU,RO225,3,0,SIRUTA
2959,160911,160911,LAU,TL,MURIGHIOL,RO225,3,0,SIRUTA
2960,160993,160993,LAU,TL,NALBANT,RO225,3,0,SIRUTA
2961,161035,161035,LAU,TL,NICULIŢEL,RO225,3,0,SIRUTA
2962,161053,161053,LAU,TL,NUFĂRU,RO225,3,0,SIRUTA
2963,161106,161106,LAU,TL,OSTROV,RO225,3,0,SIRUTA
2964,161133,161133,LAU,TL,PARDINA,RO225,3,0,SIRUTA
2965,161151,161151,LAU,TL,PECENEAGA,RO225,3,0,SIRUTA
2966,161179,161179,LAU,TL,SARICHIOI,RO225,3,0,SIRUTA
2967,161231,161231,LAU,TL,SFÂNTU GHEORGHE,RO225,3,0,SIRUTA
2968,161259,161259,LAU,TL,SLAVA CERCHEZĂ,RO225,3,0,SIRUTA
2969,161286,161286,LAU,TL,SMÂRDAN,RO225,3,0,SIRUTA
2970,161302,161302,LAU,TL,SOMOVA,RO225,3,0,SIRUTA
253,16132,16132,LAU,AG,CUCA,RO311,3,0,SIRUTA
2971,161348,161348,LAU,TL,STEJARU,RO225,3,0,SIRUTA
2972,161384,161384,LAU,TL,TOPOLOG,RO225,3,0,SIRUTA
2973,161464,161464,LAU,TL,TURCOAIA,RO225,3,0,SIRUTA
2975,161482,161482,LAU,TL,VALEA NUCARILOR,RO225,3,0,SIRUTA
2950,161525,161525,LAU,TL,I.C.BRĂTIANU,RO225,3,0,SIRUTA
2974,161543,161543,LAU,TL,VĂCĂRENI,RO225,3,0,SIRUTA
2933,161552,161552,LAU,TL,BEŞTEPE,RO225,3,0,SIRUTA
2976,161561,161561,LAU,TL,VALEA TEILOR,RO225,3,0,SIRUTA
2978,161794,161794,LAU,VS,MUNICIPIUL BÂRLAD,RO216,4,1,SIRUTA
2979,161829,161829,LAU,VS,MUNICIPIUL HUŞI,RO216,4,1,SIRUTA
2981,161856,161856,LAU,VS,ORAŞ NEGREŞTI,RO216,2,1,SIRUTA
2977,161945,161945,LAU,VS,MUNICIPIUL VASLUI,RO216,1,1,SIRUTA
2982,162014,162014,LAU,VS,ALBEŞTI,RO216,3,0,SIRUTA
2983,162069,162069,LAU,VS,ALEXANDRU VLAHUŢĂ,RO216,3,0,SIRUTA
2984,162149,162149,LAU,VS,ARSURA,RO216,3,0,SIRUTA
2988,162194,162194,LAU,VS,BANCA,RO216,3,0,SIRUTA
2985,162327,162327,LAU,VS,BĂCANI,RO216,3,0,SIRUTA
2986,162381,162381,LAU,VS,BĂCEŞTI,RO216,3,0,SIRUTA
2987,162452,162452,LAU,VS,BĂLTENI,RO216,3,0,SIRUTA
2989,162498,162498,LAU,VS,BEREZENI,RO216,3,0,SIRUTA
2990,162559,162559,LAU,VS,BLĂGEŞTI,RO216,3,0,SIRUTA
2991,162595,162595,LAU,VS,BOGDANA,RO216,3,0,SIRUTA
2992,162693,162693,LAU,VS,BOGDĂNEŞTI,RO216,3,0,SIRUTA
2993,162791,162791,LAU,VS,BOGDĂNIŢA,RO216,3,0,SIRUTA
256,16285,16285,LAU,AG,DAVIDEŞTI,RO311,3,0,SIRUTA
2994,162871,162871,LAU,VS,BOŢEŞTI,RO216,3,0,SIRUTA
2995,162924,162924,LAU,VS,BUNEŞTI-AVEREŞTI,RO216,3,0,SIRUTA
2997,163002,163002,LAU,VS,CODĂEŞTI,RO216,3,0,SIRUTA
2998,163057,163057,LAU,VS,COROIEŞTI,RO216,3,0,SIRUTA
2999,163137,163137,LAU,VS,COSTEŞTI,RO216,3,0,SIRUTA
3001,163208,163208,LAU,VS,CREŢEŞTI,RO216,3,0,SIRUTA
3002,163253,163253,LAU,VS,DĂNEŞTI,RO216,3,0,SIRUTA
254,16329,16329,LAU,AG,DÂMBOVICIOARA,RO311,3,0,SIRUTA
3003,163324,163324,LAU,VS,DELENI,RO216,3,0,SIRUTA
3004,163379,163379,LAU,VS,DELEŞTI,RO216,3,0,SIRUTA
3007,163486,163486,LAU,VS,DRAGOMIREŞTI,RO216,3,0,SIRUTA
3008,163618,163618,LAU,VS,DRÂNCENI,RO216,3,0,SIRUTA
255,16365,16365,LAU,AG,DÂRMĂNEŞTI,RO311,3,0,SIRUTA
3009,163681,163681,LAU,VS,DUDA-EPURENI,RO216,3,0,SIRUTA
3010,163734,163734,LAU,VS,DUMEŞTI,RO216,3,0,SIRUTA
3011,163789,163789,LAU,VS,EPURENI,RO216,3,0,SIRUTA
3012,163832,163832,LAU,VS,FĂLCIU,RO216,3,0,SIRUTA
3015,163903,163903,LAU,VS,GĂGEŞTI,RO216,3,0,SIRUTA
3017,163967,163967,LAU,VS,GHERGHEŞTI,RO216,3,0,SIRUTA
3016,164062,164062,LAU,VS,GÂRCENI,RO216,3,0,SIRUTA
3018,164133,164133,LAU,VS,GRIVIŢA,RO216,3,0,SIRUTA
3019,164197,164197,LAU,VS,HOCENI,RO216,3,0,SIRUTA
257,16427,16427,LAU,AG,DOBREŞTI,RO311,3,0,SIRUTA
3005,164277,164277,LAU,VS,DIMITRIE CANTEMIR,RO216,3,0,SIRUTA
3020,164339,164339,LAU,VS,IANA,RO216,3,0,SIRUTA
3022,164393,164393,LAU,VS,IVĂNEŞTI,RO216,3,0,SIRUTA
258,16454,16454,LAU,AG,DOMNEŞTI,RO311,3,0,SIRUTA
3023,164543,164543,LAU,VS,IVEŞTI,RO216,3,0,SIRUTA
3024,164598,164598,LAU,VS,LAZA,RO216,3,0,SIRUTA
3025,164687,164687,LAU,VS,LIPOVĂŢ,RO216,3,0,SIRUTA
260,16472,16472,LAU,AG,DRAGOSLAVELE,RO311,3,0,SIRUTA
3026,164749,164749,LAU,VS,LUNCA BANULUI,RO216,3,0,SIRUTA
3027,164829,164829,LAU,VS,MĂLUŞTENI,RO216,3,0,SIRUTA
3028,164892,164892,LAU,VS,MICLEŞTI,RO216,3,0,SIRUTA
3029,164936,164936,LAU,VS,MUNTENII DE JOS,RO216,3,0,SIRUTA
2980,164981,164981,LAU,VS,ORAŞ MURGENI,RO216,2,1,SIRUTA
259,16506,16506,LAU,AG,DRĂGANU,RO311,3,0,SIRUTA
3031,165069,165069,LAU,VS,OLTENEŞTI,RO216,3,0,SIRUTA
3032,165130,165130,LAU,VS,OŞEŞTI,RO216,3,0,SIRUTA
3033,165185,165185,LAU,VS,PĂDURENI,RO216,3,0,SIRUTA
3034,165274,165274,LAU,VS,PERIENI,RO216,3,0,SIRUTA
3038,165336,165336,LAU,VS,POIENEŞTI,RO216,3,0,SIRUTA
3036,165416,165416,LAU,VS,POGANA,RO216,3,0,SIRUTA
3039,165470,165470,LAU,VS,PUIEŞTI,RO216,3,0,SIRUTA
261,16551,16551,LAU,AG,GODENI,RO311,3,0,SIRUTA
3040,165611,165611,LAU,VS,PUNGEŞTI,RO216,3,0,SIRUTA
3043,165719,165719,LAU,VS,REBRICEA,RO216,3,0,SIRUTA
3044,165817,165817,LAU,VS,ROŞIEŞTI,RO216,3,0,SIRUTA
3045,165899,165899,LAU,VS,SOLEŞTI,RO216,3,0,SIRUTA
3046,165979,165979,LAU,VS,STĂNILEŞTI,RO216,3,0,SIRUTA
3047,166057,166057,LAU,VS,ŞTEFAN CEL MARE,RO216,3,0,SIRUTA
262,16613,16613,LAU,AG,HÂRSEŞTI,RO311,3,0,SIRUTA
3048,166137,166137,LAU,VS,ŞULETEA,RO216,3,0,SIRUTA
3050,166182,166182,LAU,VS,TANACU,RO216,3,0,SIRUTA
3049,166235,166235,LAU,VS,TĂCUTA,RO216,3,0,SIRUTA
3051,166315,166315,LAU,VS,TĂTĂRĂNI,RO216,3,0,SIRUTA
3052,166413,166413,LAU,VS,TODIREŞTI,RO216,3,0,SIRUTA
3053,166529,166529,LAU,VS,TUTOVA,RO216,3,0,SIRUTA
263,16659,16659,LAU,AG,HÂRTIEŞTI,RO311,3,0,SIRUTA
3054,166636,166636,LAU,VS,VĂLENI,RO216,3,0,SIRUTA
3055,166672,166672,LAU,VS,VETRIŞOAIA,RO216,3,0,SIRUTA
3056,166707,166707,LAU,VS,VIIŞOARA,RO216,3,0,SIRUTA
3057,166770,166770,LAU,VS,VINDEREI,RO216,3,0,SIRUTA
3058,166869,166869,LAU,VS,VOINEŞTI,RO216,3,0,SIRUTA
3059,166985,166985,LAU,VS,VULTUREŞTI,RO216,3,0,SIRUTA
3060,167035,167035,LAU,VS,VUTCANI,RO216,3,0,SIRUTA
3061,167071,167071,LAU,VS,ZĂPODENI,RO216,3,0,SIRUTA
3062,167179,167179,LAU,VS,ZORLENI,RO216,3,0,SIRUTA
3021,167222,167222,LAU,VS,IBĂNEŞTI,RO216,3,0,SIRUTA
3014,167231,167231,LAU,VS,FRUNTIŞENI,RO216,3,0,SIRUTA
3042,167240,167240,LAU,VS,RAFAILA,RO216,3,0,SIRUTA
3037,167259,167259,LAU,VS,POGONEŞTI,RO216,3,0,SIRUTA
2996,167268,167268,LAU,VS,CIOCANI,RO216,3,0,SIRUTA
3000,167277,167277,LAU,VS,COZMEŞTI,RO216,3,0,SIRUTA
3006,167286,167286,LAU,VS,DODEŞTI,RO216,3,0,SIRUTA
3013,167295,167295,LAU,VS,FEREŞTI,RO216,3,0,SIRUTA
3030,167302,167302,LAU,VS,MUNTENII DE SUS,RO216,3,0,SIRUTA
3035,167311,167311,LAU,VS,POCHIDIA,RO216,3,0,SIRUTA
3041,167320,167320,LAU,VS,PUŞCAŞI,RO216,3,0,SIRUTA
264,16739,16739,LAU,AG,IZVORU,RO311,3,0,SIRUTA
3063,167473,167473,LAU,VL,MUNICIPIUL RÂMNICU VÂLCEA,RO415,1,1,SIRUTA
265,16757,16757,LAU,AG,LEORDENI,RO311,3,0,SIRUTA
3226,167589,167589,LAU,VL,GORANU,,,0,INS
3066,167641,167641,LAU,VL,ORAŞ BĂILE GOVORA,RO415,2,1,SIRUTA
3067,167696,167696,LAU,VL,ORAŞ BĂILE OLĂNEŞTI,RO415,2,1,SIRUTA
3070,167794,167794,LAU,VL,ORAŞ BREZOI,RO415,2,1,SIRUTA
3071,167909,167909,LAU,VL,ORAŞ CĂLIMĂNEŞTI,RO415,2,1,SIRUTA
3064,167981,167981,LAU,VL,MUNICIPIUL DRĂGĂŞANI,RO415,4,1,SIRUTA
3072,168041,168041,LAU,VL,ORAŞ HOREZU,RO415,2,1,SIRUTA
3073,168130,168130,LAU,VL,ORAŞ OCNELE MARI,RO415,2,1,SIRUTA
3074,168229,168229,LAU,VL,ALUNU,RO415,3,0,SIRUTA
3075,168309,168309,LAU,VL,AMĂRĂŞTI,RO415,3,0,SIRUTA
3065,168372,168372,LAU,VL,ORAŞ BĂBENI,RO415,2,1,SIRUTA
3068,168452,168452,LAU,VL,ORAŞ BĂLCEŞTI,RO415,2,1,SIRUTA
3076,168559,168559,LAU,VL,BĂRBĂTEŞTI,RO415,3,0,SIRUTA
3069,168602,168602,LAU,VL,ORAŞ BERBEŞTI,RO415,2,1,SIRUTA
3077,168675,168675,LAU,VL,BERISLĂVEŞTI,RO415,3,0,SIRUTA
3078,168755,168755,LAU,VL,BOIŞOARA,RO415,3,0,SIRUTA
3079,168791,168791,LAU,VL,BUDEŞTI,RO415,3,0,SIRUTA
3080,168880,168880,LAU,VL,BUJORENI,RO415,3,0,SIRUTA
3081,168960,168960,LAU,VL,BUNEŞTI,RO415,3,0,SIRUTA
3083,169039,169039,LAU,VL,CERNIŞOARA,RO415,3,0,SIRUTA
266,16908,16908,LAU,AG,LEREŞTI,RO311,3,0,SIRUTA
3082,169119,169119,LAU,VL,CÂINENI,RO415,3,0,SIRUTA
3084,169182,169182,LAU,VL,COPĂCENI,RO415,3,0,SIRUTA
3085,169253,169253,LAU,VL,COSTEŞTI,RO415,3,0,SIRUTA
3086,169306,169306,LAU,VL,CREŢENI,RO415,3,0,SIRUTA
3087,169351,169351,LAU,VL,DĂEŞTI,RO415,3,0,SIRUTA
3088,169404,169404,LAU,VL,DĂNICEI,RO415,3,0,SIRUTA
267,16944,16944,LAU,AG,LUNCA CORBULUI,RO311,3,0,SIRUTA
3090,169547,169547,LAU,VL,DRĂGOEŞTI,RO415,3,0,SIRUTA
3092,169583,169583,LAU,VL,FĂUREŞTI,RO415,3,0,SIRUTA
63,1696,1696,LAU,AB,ORAŞ CUGIR,RO121,2,1,SIRUTA
3091,169681,169681,LAU,VL,FÂRTĂŢEŞTI,RO415,3,0,SIRUTA
3093,169896,169896,LAU,VL,FRÂNCEŞTI,RO415,3,0,SIRUTA
3094,169994,169994,LAU,VL,GALICEA,RO415,3,0,SIRUTA
3095,170097,170097,LAU,VL,GHIOROIU,RO415,3,0,SIRUTA
3096,170168,170168,LAU,VL,GLĂVILE,RO415,3,0,SIRUTA
3097,170220,170220,LAU,VL,GOLEŞTI,RO415,3,0,SIRUTA
3098,170346,170346,LAU,VL,GRĂDIŞTEA,RO415,3,0,SIRUTA
3099,170444,170444,LAU,VL,GUŞOENI,RO415,3,0,SIRUTA
268,17049,17049,LAU,AG,MĂLURENI,RO311,3,0,SIRUTA
3100,170514,170514,LAU,VL,IONEŞTI,RO415,3,0,SIRUTA
3103,170612,170612,LAU,VL,LALOŞU,RO415,3,0,SIRUTA
3102,170685,170685,LAU,VL,LĂDEŞTI,RO415,3,0,SIRUTA
3104,170792,170792,LAU,VL,LĂPUŞATA,RO415,3,0,SIRUTA
3105,170872,170872,LAU,VL,LIVEZI,RO415,3,0,SIRUTA
3106,170952,170952,LAU,VL,LUNGEŞTI,RO415,3,0,SIRUTA
270,17101,17101,LAU,AG,MERIŞANI,RO311,3,0,SIRUTA
3109,171021,171021,LAU,VL,MALAIA,RO415,3,0,SIRUTA
3111,171067,171067,LAU,VL,MATEEŞTI,RO415,3,0,SIRUTA
3107,171101,171101,LAU,VL,MĂCIUCA,RO415,3,0,SIRUTA
3108,171209,171209,LAU,VL,MĂDULARI,RO415,3,0,SIRUTA
3110,171272,171272,LAU,VL,MĂLDĂREŞTI,RO415,3,0,SIRUTA
3112,171325,171325,LAU,VL,MIHĂEŞTI,RO415,3,0,SIRUTA
3113,171469,171469,LAU,VL,MILCOIU,RO415,3,0,SIRUTA
3115,171539,171539,LAU,VL,MUEREASCA,RO415,3,0,SIRUTA
3116,171628,171628,LAU,VL,NICOLAE BĂLCESCU,RO415,3,0,SIRUTA
3117,171806,171806,LAU,VL,OLANU,RO415,3,0,SIRUTA
3118,171879,171879,LAU,VL,ORLEŞTI,RO415,3,0,SIRUTA
3119,171931,171931,LAU,VL,OTEŞANI,RO415,3,0,SIRUTA
3120,171995,171995,LAU,VL,PĂUŞEŞTI,RO415,3,0,SIRUTA
3121,172082,172082,LAU,VL,PĂUŞEŞTI-MĂGLAŞI,RO415,3,0,SIRUTA
271,17209,17209,LAU,AG,MICEŞTI,RO311,3,0,SIRUTA
3122,172153,172153,LAU,VL,PERIŞANI,RO415,3,0,SIRUTA
3123,172279,172279,LAU,VL,PESCEANA,RO415,3,0,SIRUTA
3124,172340,172340,LAU,VL,PIETRARI,RO415,3,0,SIRUTA
3125,172377,172377,LAU,VL,POPEŞTI,RO415,3,0,SIRUTA
3126,172457,172457,LAU,VL,PRUNDENI,RO415,3,0,SIRUTA
3127,172509,172509,LAU,VL,RACOVIŢA,RO415,3,0,SIRUTA
272,17254,17254,LAU,AG,MIHĂEŞTI,RO311,3,0,SIRUTA
3128,172581,172581,LAU,VL,ROEŞTI,RO415,3,0,SIRUTA
3129,172698,172698,LAU,VL,ROŞIILE,RO415,3,0,SIRUTA
3130,172812,172812,LAU,VL,RUNCU,RO415,3,0,SIRUTA
3131,172894,172894,LAU,VL,SĂLĂTRUCEL,RO415,3,0,SIRUTA
3132,172947,172947,LAU,VL,SCUNDU,RO415,3,0,SIRUTA
3133,172992,172992,LAU,VL,SINEŞTI,RO415,3,0,SIRUTA
3135,173061,173061,LAU,VL,SLĂTIOARA,RO415,3,0,SIRUTA
3136,173132,173132,LAU,VL,STĂNEŞTI,RO415,3,0,SIRUTA
3138,173230,173230,LAU,VL,STOENEŞTI,RO415,3,0,SIRUTA
273,17334,17334,LAU,AG,MIOARELE,RO311,3,0,SIRUTA
3139,173374,173374,LAU,VL,STOILEŞTI,RO415,3,0,SIRUTA
3140,173533,173533,LAU,VL,STROEŞTI,RO415,3,0,SIRUTA
3142,173597,173597,LAU,VL,SUTEŞTI,RO415,3,0,SIRUTA
3134,173686,173686,LAU,VL,ŞIRINEASA,RO415,3,0,SIRUTA
3137,173748,173748,LAU,VL,ŞTEFĂNEŞTI,RO415,3,0,SIRUTA
3141,173793,173793,LAU,VL,ŞUŞANI,RO415,3,0,SIRUTA
3143,173855,173855,LAU,VL,TETOIU,RO415,3,0,SIRUTA
3145,173935,173935,LAU,VL,TOMŞANI,RO415,3,0,SIRUTA
274,17398,17398,LAU,AG,MIROŞI,RO311,3,0,SIRUTA
3146,174021,174021,LAU,VL,VAIDEENI,RO415,3,0,SIRUTA
3147,174085,174085,LAU,VL,VALEA MARE,RO415,3,0,SIRUTA
3148,174156,174156,LAU,VL,VLĂDEŞTI,RO415,3,0,SIRUTA
3149,174218,174218,LAU,VL,VOICEŞTI,RO415,3,0,SIRUTA
275,17423,17423,LAU,AG,MORĂREŞTI,RO311,3,0,SIRUTA
3150,174254,174254,LAU,VL,VOINEASA,RO415,3,0,SIRUTA
3151,174290,174290,LAU,VL,ZĂTRENI,RO415,3,0,SIRUTA
3144,174496,174496,LAU,VL,TITEŞTI,RO415,3,0,SIRUTA
3089,174502,174502,LAU,VL,DICULEŞTI,RO415,3,0,SIRUTA
3101,174511,174511,LAU,VL,LĂCUSTENI,RO415,3,0,SIRUTA
3114,174520,174520,LAU,VL,MITROFANI,RO415,3,0,SIRUTA
3152,174744,174744,LAU,VN,MUNICIPIUL FOCŞANI,RO226,1,1,SIRUTA
3165,174780,174780,LAU,VN,CÂMPINEANCA,RO226,3,0,SIRUTA
3176,174824,174824,LAU,VN,GOLEŞTI,RO226,3,0,SIRUTA
3153,174860,174860,LAU,VN,MUNICIPIUL  ADJUD,RO226,4,1,SIRUTA
3154,174922,174922,LAU,VN,ORAŞ MĂRĂŞEŞTI,RO226,2,1,SIRUTA
276,17496,17496,LAU,AG,MOŞOAIA,RO311,3,0,SIRUTA
3155,175019,175019,LAU,VN,ORAŞ ODOBEŞTI,RO226,2,1,SIRUTA
3156,175055,175055,LAU,VN,ORAŞ PANCIU,RO226,2,1,SIRUTA
3157,175126,175126,LAU,VN,ANDREIAŞU DE JOS,RO226,3,0,SIRUTA
3158,175206,175206,LAU,VN,BĂLEŞTI,RO226,3,0,SIRUTA
3159,175224,175224,LAU,VN,BÂRSEŞTI,RO226,3,0,SIRUTA
3161,175260,175260,LAU,VN,BOGHEŞTI,RO226,3,0,SIRUTA
3162,175368,175368,LAU,VN,BOLOTEŞTI,RO226,3,0,SIRUTA
3163,175439,175439,LAU,VN,BORDEŞTI,RO226,3,0,SIRUTA
3164,175466,175466,LAU,VN,BROŞTENI,RO226,3,0,SIRUTA
3168,175509,175509,LAU,VN,CHIOJDENI,RO226,3,0,SIRUTA
3169,175590,175590,LAU,VN,CIORĂŞTI,RO226,3,0,SIRUTA
3166,175670,175670,LAU,VN,CÂMPURI,RO226,3,0,SIRUTA
3167,175732,175732,LAU,VN,CÂRLIGELE,RO226,3,0,SIRUTA
277,17575,17575,LAU,AG,MOZĂCENI,RO311,3,0,SIRUTA
3170,175787,175787,LAU,VN,CORBIŢA,RO226,3,0,SIRUTA
3171,175885,175885,LAU,VN,COTEŞTI,RO226,3,0,SIRUTA
3172,175938,175938,LAU,VN,DUMBRĂVENI,RO226,3,0,SIRUTA
3173,175983,175983,LAU,VN,DUMITREŞTI,RO226,3,0,SIRUTA
3174,176150,176150,LAU,VN,FITIONEŞTI,RO226,3,0,SIRUTA
278,17619,17619,LAU,AG,MUŞĂTEŞTI,RO311,3,0,SIRUTA
3175,176212,176212,LAU,VN,GAROAFA,RO226,3,0,SIRUTA
3178,176301,176301,LAU,VN,GUGEŞTI,RO226,3,0,SIRUTA
3179,176338,176338,LAU,VN,GURA CALIŢEI,RO226,3,0,SIRUTA
3180,176445,176445,LAU,VN,HOMOCEA,RO226,3,0,SIRUTA
3181,176506,176506,LAU,VN,JARIŞTEA,RO226,3,0,SIRUTA
3182,176551,176551,LAU,VN,JITIA,RO226,3,0,SIRUTA
3183,176613,176613,LAU,VN,MĂICĂNEŞTI,RO226,3,0,SIRUTA
3184,176686,176686,LAU,VN,MERA,RO226,3,0,SIRUTA
3185,176748,176748,LAU,VN,MILCOVUL,RO226,3,0,SIRUTA
3186,176793,176793,LAU,VN,MOVILIŢA,RO226,3,0,SIRUTA
3187,176855,176855,LAU,VN,NĂNEŞTI,RO226,3,0,SIRUTA
3188,176891,176891,LAU,VN,NĂRUJA,RO226,3,0,SIRUTA
3190,176944,176944,LAU,VN,NEREJU,RO226,3,0,SIRUTA
3191,177003,177003,LAU,VN,NISTOREŞTI,RO226,3,0,SIRUTA
3193,177101,177101,LAU,VN,PALTIN,RO226,3,0,SIRUTA
3195,177236,177236,LAU,VN,PĂUNEŞTI,RO226,3,0,SIRUTA
279,17726,17726,LAU,AG,NEGRAŞI,RO311,3,0,SIRUTA
3197,177263,177263,LAU,VN,POIANA CRISTEI,RO226,3,0,SIRUTA
3199,177352,177352,LAU,VN,PUFEŞTI,RO226,3,0,SIRUTA
3200,177405,177405,LAU,VN,RĂCOASA,RO226,3,0,SIRUTA
3202,177469,177469,LAU,VN,REGHIU,RO226,3,0,SIRUTA
3203,177557,177557,LAU,VN,RUGINEŞTI,RO226,3,0,SIRUTA
3204,177600,177600,LAU,VN,SIHLEA,RO226,3,0,SIRUTA
3205,177655,177655,LAU,VN,SLOBOZIA BRADULUI,RO226,3,0,SIRUTA
280,17771,17771,LAU,AG,NUCŞOARA,RO311,3,0,SIRUTA
3206,177726,177726,LAU,VN,SLOBOZIA CIORĂŞTI,RO226,3,0,SIRUTA
3207,177762,177762,LAU,VN,SOVEJA,RO226,3,0,SIRUTA
3209,177799,177799,LAU,VN,STRĂOANE,RO226,3,0,SIRUTA
3210,177842,177842,LAU,VN,SURAIA,RO226,3,0,SIRUTA
3212,177879,177879,LAU,VN,TĂNĂSOAIA,RO226,3,0,SIRUTA
3213,177986,177986,LAU,VN,TĂTĂRANU,RO226,3,0,SIRUTA
3211,178046,178046,LAU,VN,TÂMBOEŞTI,RO226,3,0,SIRUTA
3215,178117,178117,LAU,VN,TULNICI,RO226,3,0,SIRUTA
3214,178180,178180,LAU,VN,ŢIFEŞTI,RO226,3,0,SIRUTA
281,17824,17824,LAU,AG,OARJA,RO311,3,0,SIRUTA
3216,178279,178279,LAU,VN,URECHEŞTI,RO226,3,0,SIRUTA
3217,178313,178313,LAU,VN,VALEA SĂRII,RO226,3,0,SIRUTA
3220,178377,178377,LAU,VN,VIDRA,RO226,3,0,SIRUTA
3221,178475,178475,LAU,VN,VINTILEASCA,RO226,3,0,SIRUTA
282,17851,17851,LAU,AG,PIETROŞANI,RO311,3,0,SIRUTA
3222,178545,178545,LAU,VN,VIZANTEA-LIVEZI,RO226,3,0,SIRUTA
3218,178607,178607,LAU,VN,VÂNĂTORI,RO226,3,0,SIRUTA
3219,178689,178689,LAU,VN,VÂRTEŞCOIU,RO226,3,0,SIRUTA
3223,178750,178750,LAU,VN,VRÂNCIOAIA,RO226,3,0,SIRUTA
3224,178821,178821,LAU,VN,VULTURU,RO226,3,0,SIRUTA
3189,178885,178885,LAU,VN,NEGRILEŞTI,RO226,3,0,SIRUTA
3196,178894,178894,LAU,VN,PLOSCUŢENI,RO226,3,0,SIRUTA
3198,178901,178901,LAU,VN,POPEŞTI,RO226,3,0,SIRUTA
3194,178910,178910,LAU,VN,PĂULEŞTI,RO226,3,0,SIRUTA
3160,178929,178929,LAU,VN,BILIEŞTI,RO226,3,0,SIRUTA
3177,178938,178938,LAU,VN,GOLOGANU,RO226,3,0,SIRUTA
3192,178947,178947,LAU,VN,OBREJIŢA,RO226,3,0,SIRUTA
3201,178956,178956,LAU,VN,RĂSTOACA,RO226,3,0,SIRUTA
3208,178965,178965,LAU,VN,SPULBER,RO226,3,0,SIRUTA
284,17913,17913,LAU,AG,POIENARII DE ARGEŞ,RO311,3,0,SIRUTA
3225,179132,179132,LAU,B,MUNICIPIUL BUCUREŞTI,RO321,9,1,SIRUTA
1843,179221,179221,LAU,IF,ORAŞ BRAGADIRU,RO322,2,1,SIRUTA
1857,179249,179249,LAU,IF,CHIAJNA,RO322,3,0,SIRUTA
1845,179285,179285,LAU,IF,ORAŞ CHITILA,RO322,2,1,SIRUTA
1866,179310,179310,LAU,IF,DOBROEŞTI,RO322,3,0,SIRUTA
1870,179347,179347,LAU,IF,GLINA,RO322,3,0,SIRUTA
1873,179383,179383,LAU,IF,JILAVA,RO322,3,0,SIRUTA
64,1794,1794,LAU,AB,ORAŞ OCNA MUREŞ,RO121,2,1,SIRUTA
1846,179409,179409,LAU,IF,ORAŞ MĂGURELE,RO322,2,1,SIRUTA
1875,179463,179463,LAU,IF,MOGOŞOAIA,RO322,3,0,SIRUTA
1847,179481,179481,LAU,IF,ORAŞ OTOPENI,RO322,2,1,SIRUTA
1848,179515,179515,LAU,IF,ORAŞ PANTELIMON,RO322,2,1,SIRUTA
1849,179533,179533,LAU,IF,ORAŞ POPEŞTI-LEORDENI,RO322,2,1,SIRUTA
1850,179551,179551,LAU,IF,ORAŞ VOLUNTARI,RO322,2,1,SIRUTA
1861,179588,179588,LAU,IF,COPĂCENI,RO322,3,0,SIRUTA
1936,179604,179604,LAU,MM,POIENILE IZEI,RO114,3,0,SIRUTA
1951,179613,179613,LAU,MM,ŞIEU,RO114,3,0,SIRUTA
1925,179622,179622,LAU,MM,GROŞII ŢIBLEŞULUI,RO114,3,0,SIRUTA
2547,179631,179631,LAU,SJ,TREZNEA,RO116,3,0,SIRUTA
1241,179640,179640,LAU,DB,VULCANA-PANDELE,RO313,3,0,SIRUTA
529,179659,179659,LAU,BN,NEGRILEŞTI,RO112,3,0,SIRUTA
2445,179677,179677,LAU,SM,CĂMIN,RO115,3,0,SIRUTA
285,17968,17968,LAU,AG,POIENARII DE MUSCEL,RO311,3,0,SIRUTA
512,179686,179686,LAU,BN,DUMITRIŢA,RO112,3,0,SIRUTA
2544,179695,179695,LAU,SJ,ŞIMIŞNA,RO116,3,0,SIRUTA
1741,179702,179702,LAU,IL,TRAIAN,RO315,3,0,SIRUTA
1238,179711,179711,LAU,DB,VLĂDENI,RO313,3,0,SIRUTA
534,179720,179720,LAU,BN,POIANA ILVEI,RO112,3,0,SIRUTA
1452,179739,179739,LAU,GR,MALU,RO224,3,0,SIRUTA
1432,179748,179748,LAU,GR,COSOBA,RO224,3,0,SIRUTA
1445,179757,179757,LAU,GR,HERĂŞTI,RO224,3,0,SIRUTA
1448,179766,179766,LAU,GR,ISVOARELE,RO224,3,0,SIRUTA
1461,179775,179775,LAU,GR,SĂBĂRENI,RO224,3,0,SIRUTA
1695,179784,179784,LAU,IL,BORĂNEŞTI,RO315,3,0,SIRUTA
1698,179793,179793,LAU,IL,BUEŞTI,RO315,3,0,SIRUTA
1718,179800,179800,LAU,IL,MAIA,RO315,3,0,SIRUTA
1727,179819,179819,LAU,IL,OGRADA,RO315,3,0,SIRUTA
1732,179828,179828,LAU,IL,ROŞIORI,RO315,3,0,SIRUTA
1914,179837,179837,LAU,MM,COAŞ,RO114,3,0,SIRUTA
1915,179846,179846,LAU,MM,COLTĂU,RO114,3,0,SIRUTA
1922,179855,179855,LAU,MM,GÂRDANI,RO114,3,0,SIRUTA
